Date,Decimal Date,MJD,Up
2020-01-01 00:00:00,2020.0,58849.0,0.0019773002713918
2020-01-01 03:00:00,2020.0003422313484,58849.125,0.0020117494277656
2020-01-01 06:00:00,2020.0006844626969,58849.25,0.0019390111556276
2020-01-01 09:00:00,2020.001026694045,58849.375,0.0019899427425116
2020-01-01 12:00:00,2020.0013689253935,58849.5,0.0019554677419364
2020-01-01 15:00:00,2020.001711156742,58849.625,0.0020044145639985
2020-01-01 18:00:00,2020.0020533880904,58849.75,0.0019095826428383
2020-01-01 21:00:00,2020.0023956194386,58849.875,0.0016470067203044
2020-01-02 00:00:00,2020.002737850787,58850.0,0.0012981961481273
2020-01-02 03:00:00,2020.0030800821355,58850.125,0.001211715163663
2020-01-02 06:00:00,2020.003422313484,58850.25,0.0011139611015096
2020-01-02 09:00:00,2020.0037645448324,58850.375,0.0010145076084882
2020-01-02 12:00:00,2020.0041067761806,58850.5,0.0007998246001079679
2020-01-02 15:00:00,2020.004449007529,58850.625,0.0005895263166166842
2020-01-02 18:00:00,2020.0047912388775,58850.75,0.000444445526227355
2020-01-02 21:00:00,2020.005133470226,58850.875,0.0002174802648369223
2020-01-03 00:00:00,2020.0054757015744,58851.0,0.00020229640358593315
2020-01-03 03:00:00,2020.0058179329226,58851.125,0.00022872684348840264
2020-01-03 06:00:00,2020.006160164271,58851.25,0.0001865597441792488
2020-01-03 09:00:00,2020.0065023956195,58851.375,0.0001477799960412085
2020-01-03 12:00:00,2020.006844626968,58851.5,8.582310692872852e-05
2020-01-03 15:00:00,2020.0071868583161,58851.625,9.059454896487296e-06
2020-01-03 18:00:00,2020.0075290896646,58851.75,9.09309892449528e-05
2020-01-03 21:00:00,2020.007871321013,58851.875,0.0002062166313407943
2020-01-04 00:00:00,2020.0082135523614,58852.0,0.0003918129368685186
